194,A500010,01608,00300,ADMINISTRATIVE & GENERAL
194,A500010,01609,00000,REMOVE INTERDEPARTMENTAL SUPPORT
194,A500010,01609,00100,A
194,A500010,01609,00300,RESEARCH
194,A51000A,00100,00100,Y
194,A51000B,00100,00200,ADMINISTRATIVE & GENERAL
194,A51000B,00100,00300,UNIVERSITY OVERHEAD
194,A51000C,00100,00100,G
194,A51000C,00100,00200,UCLA
194,A51000C,00100,00400,UCLA
194,A51000C,00100,00600,UNIVERSITY
194,A60000C,00500,00100,N
194,B10000*,00100,00200,CAP BLDG
194,B10000*,00100,00300,CAP COSTS
194,B10000*,00100,00400,EMPLOYEE
194,B10000*,00100,00500,MEDICAL
194,B10000*,00100,00800,ORGAN
194,B10000*,00100,01000,ADMIN &
194,B10000*,00200,00200,OP PLANT &
194,B10000*,00200,00300,MOVABLE
194,B10000*,00200,00400,BENEFITS
194,B10000*,00200,00500,SUPPLIES
194,B10000*,00200,00800,ACQUISITN
194,B10000*,00200,01000,GENERAL
194,B10000*,00300,00200,HOUSEKEEP
194,B10000*,00300,00300,EQUIPMENT
194,B10000*,00300,00800,COSTS
194,B10000*,00400,00200,SQUARE
194,B10000*,00400,00300,DOLLAR
194,B10000*,00400,00400,ADJUST
194,B10000*,00400,00500,COSTED
194,B10000*,00400,00600,UNDEFINED
194,B10000*,00400,00800,NUMBER
194,B10000*,00400,01000,ACCUM
194,B10000*,00500,00200,FEET
194,B10000*,00500,00300,VALUE
194,B10000*,00500,00400,SALARIES
194,B10000*,00500,00500,REQUISIT
194,B10000*,00500,00800,ORGANS
194,B10000*,00500,01000,COSTS
194,B10000*,00600,00200,1
194,B10000*,00600,00300,2
194,B10000*,00600,00400,3
194,B10000*,00600,00500,3
194,B10000*,00600,00800,3
194,B10000*,00600,01000,3
194,B100000,00000,01000,X
194,E100002,00300,00000,ADD IN A-5 ADJUSTMENTS
194,S000000,00100,00100,X
194,S000000,00400,00100,1
194,S000000,00500,00100,11/29/2021
194,S000000,00600,00100,10001
194,S000000,00700,00100,N
194,S000000,00800,00100,N
194,S000000,01000,00100,4
194,S000001,00100,00100,UCLA IMMUNOGENETICS LAB
194,S000001,00100,00200,05HL03
194,S000001,00101,00100,1000 VETERAN AVENUE
194,S000001,00102,00100,LOS ANGELES
194,S000001,00102,00200,CA
194,S000001,00102,00300,90024
194,S000001,00300,00100,07/01/2020
194,S000001,00300,00200,06/30/2021
194,S000001,00400,00100,10
194,S000001,00400,00300,2
194,S000001,00400,00400,04/01/1978
194,S000001,00401,00300,1
194,S000002,00100,00200,Y
194,S000002,00300,00100,CHIEF ADMINISTRATIVE OFFICER
194,S000002,00400,00100,11/22/2021
194,S100001,00700,00100,N
194,S100001,00810,00000,OTHER
194,S100002,00400,00100,SERA STORAGE
194,S100002,00401,00100,SINGLE ANTIGEN ANTIBODY ID CLASS I &
194,S100002,00402,00100,FLOW PRA + ID CLASS I  ROUTINE CPT#8
194,S100002,00403,00100,FLOW PRA + ID CLASS II  ROUTINE CPT#
194,S100002,00404,00100,HLA - A  B  C  DRB1  DRB345 DQB1  DQ
194,S100002,00405,00100,T&B CELL FLOW CROSSMATCH WITH PRONAS
194,S100002,00406,00100,AT1R
194,S100002,00407,00100,STAT TEST SET-UP FEE-XMS
194,S100002,00408,00100,MICA ANTIBODY (CPT. #86807)
194,S100002,00409,00100,ENDOTHELIAL CELL CROSSMATCH
194,S100002,00410,00100,T & B CELL CYTOTOXIC CROSSMATCH CPT#
194,S100002,00411,00100,DECEASED CROSSMATCH  ADDITIONAL
194,S100002,00412,00100,DECEASED TYPING & CROSSMATCHES  LOCA
194,S100002,00413,00100,T & B-CELL FLOW CROSSMATCH CPT#86825
194,S100002,00414,00100,CELL STORAGE
194,S100002,00415,00100,DECEASED TYPING &  CROSSMATCHES  IMP
194,S100002,00416,00100,SINGLE ANTIGEN ID  C1Q  CLASS I CPT8
194,S100002,00417,00100,SINGLE ANTIGEN ID  CII CIQ (CPT#8818
194,S100002,00418,00100,DECEASED DONOR PARTIAL - WORKUP
194,S100002,00419,00100,SINGLE ANTIGEN ID  TITRATION  CLASS
194,S100002,00420,00100,HLA-C (INTERMEDIATE RESOLUTION)
194,S100002,00421,00100,SINGLE ANTIGEN ID CI TRITRATION (CPT
194,S100002,00422,00100,HLA-DPB1(INTERMEDIATE RESOLUTION.)
194,S100002,00423,00100,HLA - DPA CLASS I - INTERMEDIATE RES
194,S100002,00424,00100,STAT TEST SET-UP FEE-SABS
194,S100002,00425,00100,HLA-DQA1 (INTERMEDIATE RESOLUTION)
194,S100002,00426,00100,MICA GENOTYPING
194,S100002,00427,00100,SERUM STORAGE AND PROCESSING FEE - B
194,S100002,00428,00100,CYTOTOXIC ANTIBODIES (PRA + SPECIFIC
194,S100002,00429,00100,HLA-DRB1 (HIGH RESOLUTION)
