350,6,35HL01,,2,01/01/2020,12/31/2020,11/15/2022,N,N,D,10001,4,11/08/2022,,11/14/2022,,06/10/2021
351,6,36P002,,2,01/01/2020,12/31/2020,11/15/2022,N,N,D,10001,4,11/08/2022,,11/14/2022,,05/28/2021
352,2,36P003,,2,01/01/2020,12/31/2020,11/15/2022,N,N,D,10001,4,11/08/2022,,11/14/2022,,06/08/2021
353,2,36P005,,2,01/01/2020,12/31/2020,11/15/2022,N,N,D,10001,4,11/08/2022,,11/14/2022,,05/27/2021
354,6,42P001,,2,01/01/2020,12/31/2020,11/15/2022,N,N,E,10001,4,11/08/2022,,11/14/2022,,06/23/2021
355,6,49P003,,2,01/01/2020,12/31/2020,11/15/2022,N,N,D,10001,4,11/09/2022,,11/14/2022,,06/01/2021
359,6,15P001,,2,01/01/2020,12/31/2020,11/17/2022,N,N,D,10001,4,11/14/2022,,11/16/2022,,05/24/2021
362,6,05P005,,2,01/01/2020,12/31/2020,11/22/2022,N,N,E,10001,4,11/16/2022,,11/21/2022,,06/24/2021
363,6,23P001,,2,01/01/2020,12/31/2020,11/22/2022,N,N,E,10001,4,11/16/2022,,11/21/2022,,04/14/2022
364,8,25P001,,2,01/01/2020,12/31/2020,11/22/2022,N,N,D,10001,4,11/16/2022,,11/21/2022,,06/18/2021
365,6,44P003,,2,01/01/2020,12/31/2020,11/22/2022,N,N,F,10001,4,11/16/2022,,11/21/2022,,05/27/2022
368,2,05HL08,,2,01/01/2020,12/31/2020,12/05/2022,N,N,E,10001,4,11/30/2022,,12/02/2022,,07/27/2021
370,2,06HL05,,2,01/01/2020,12/31/2020,12/05/2022,N,N,E,10001,4,11/30/2022,,12/02/2022,,07/27/2021
371,6,16P001,,2,01/01/2020,12/31/2020,12/05/2022,N,N,E,10001,4,11/30/2022,,12/02/2022,,06/28/2021
373,6,33P004,,2,01/01/2020,12/31/2020,12/05/2022,N,N,E,10001,4,11/30/2022,,12/02/2022,,07/15/2021
374,6,35HL02,,2,01/01/2020,12/31/2020,12/05/2022,N,N,E,10001,4,11/30/2022,,12/02/2022,,07/21/2021
375,2,45HL04,,2,01/01/2020,12/31/2020,12/05/2022,N,N,D,10001,4,11/30/2022,,12/02/2022,,06/23/2021
376,2,45HL12,,2,01/01/2020,12/31/2020,12/05/2022,N,N,D,10001,4,11/30/2022,,12/02/2022,,07/20/2021
384,6,31P001,,2,01/01/2020,12/31/2020,12/22/2022,N,N,E,10001,4,12/16/2022,,12/21/2022,,07/27/2021
385,6,45P003,,2,01/01/2020,12/31/2020,12/22/2022,N,N,E,10001,4,12/16/2022,,12/21/2022,,07/29/2021
386,8,49P001,,2,01/01/2020,12/31/2020,12/22/2022,N,N,E,10001,4,12/16/2022,,12/21/2022,,09/29/2021
387,6,39P002,,2,01/01/2020,12/31/2020,12/23/2022,N,N,E,10001,4,12/20/2022,,12/22/2022,,07/30/2021
389,6,19P001,,2,01/01/2020,12/31/2020,01/25/2023,N,N,E,10001,4,01/20/2023,,01/24/2023,,07/28/2021
390,6,50HL02,,2,01/01/2020,12/31/2020,01/25/2023,N,N,E,10001,4,01/20/2023,,01/24/2023,,07/29/2021
391,6,52P002,,2,01/01/2020,12/31/2020,01/30/2023,N,N,E,10001,4,01/25/2023,,01/27/2023,,06/27/2022
394,6,44P001,,2,10/01/2019,09/30/2020,02/06/2023,N,N,D,10001,4,02/01/2023,,02/03/2023,,03/01/2021
396,2,05HL05,,2,01/01/2020,12/31/2020,02/10/2023,N,N,D,10001,4,02/07/2023,,02/09/2023,,06/10/2021
398,6,45P002,,2,01/01/2020,12/31/2020,02/10/2023,N,N,F,10001,4,02/07/2023,,02/09/2023,,12/08/2022
399,6,03P001,,2,01/01/2020,12/31/2020,02/13/2023,N,N,E,10001,4,02/08/2023,,02/10/2023,,08/02/2021
401,6,36HL07,,2,01/01/2020,12/31/2020,02/14/2023,N,N,E,10001,4,02/10/2023,,02/13/2023,,08/06/2021
403,2,33P001,,2,01/01/2020,12/31/2020,02/17/2023,N,N,E,10001,4,02/14/2023,,02/16/2023,,08/02/2021
405,6,12P001,,2,01/01/2020,12/31/2020,02/21/2023,N,N,E,10001,4,02/16/2023,,02/20/2023,,08/05/2021
407,2,37P002,,2,01/01/2020,12/31/2020,02/27/2023,N,N,E,10001,4,02/21/2023,,02/24/2023,,06/28/2021
416,8,10P002,,2,06/01/2020,05/31/2021,03/28/2023,N,N,E,10001,4,03/23/2023,,03/27/2023,,11/02/2021
417,6,10HL01,,2,07/01/2020,06/30/2021,04/18/2023,N,N,E,10001,4,04/04/2023,,04/06/2023,,11/18/2021
418,6,10P001,,2,07/01/2020,06/30/2021,04/18/2023,N,N,E,10001,4,04/04/2023,,04/06/2023,,11/18/2021
419,6,11P002,,2,07/01/2020,06/30/2021,04/18/2023,N,N,E,10001,4,04/04/2023,,04/06/2023,,11/18/2021
422,6,40P002,,2,07/01/2020,06/30/2021,04/18/2023,N,N,E,10001,4,04/04/2023,,04/06/2023,,11/18/2021
423,8,06HL04,,2,07/01/2020,06/30/2021,04/20/2023,N,N,E,10001,4,04/14/2023,,04/19/2023,,11/24/2021
424,8,21HL01,,2,07/01/2020,06/30/2021,04/25/2023,N,N,E,10001,4,04/21/2023,,04/24/2023,,11/29/2021
425,2,45HL13,,2,07/01/2020,06/30/2021,04/25/2023,N,N,E,10001,4,04/21/2023,,04/24/2023,,11/24/2021
429,10,05HL06,,2,07/01/2020,06/30/2021,04/27/2023,N,N,E,10001,4,04/26/2023,,04/26/2023,,11/30/2021
430,8,05HL09,,2,07/01/2020,06/30/2021,04/27/2023,N,N,E,10001,4,04/26/2023,,04/26/2023,,12/02/2021
431,5,26HL04,,2,07/01/2020,06/30/2021,04/27/2023,N,N,E,10001,4,04/26/2023,,04/26/2023,,12/03/2021
432,10,23HL02,,2,07/01/2020,06/30/2021,04/28/2023,N,N,E,10001,4,04/26/2023,,04/28/2023,,11/30/2021
435,8,19HL05,,2,07/01/2020,06/30/2021,05/03/2023,N,N,E,10001,4,04/27/2023,,05/02/2023,,12/09/2021
437,6,28P001,,2,07/01/2020,06/30/2021,05/11/2023,N,N,E,10001,4,05/08/2023,,05/10/2023,,12/06/2021
524,6,12HL01,,2,07/01/2020,10/11/2020,10/12/2023,N,N,E,10001,4,10/09/2023,,10/11/2023,,04/22/2022
562,6,50HL01,,4,07/01/2020,06/30/2021,01/16/2024,N,N,E,10001,4,01/04/2024,,01/09/2024,,11/24/2021
569,6,04P001,,4,01/01/2020,12/31/2020,02/09/2024,N,N,E,10001,4,02/05/2024,,02/09/2024,,08/02/2021
593,10,18HL01,,2,07/01/2020,03/31/2021,04/26/2024,N,N,D,10001,4,04/22/2024,,04/25/2024,,11/15/2022
636,4,24P001,,2,01/01/2020,12/31/2020,06/24/2024,N,N,D,10001,4,06/19/2024,,06/21/2024,,05/19/2021
652,6,14P001,,2,01/01/2020,12/31/2020,07/19/2024,N,N,D,10001,4,06/29/2024,,07/01/2024,,05/27/2021
654,6,50P003,,2,01/01/2020,12/31/2020,07/19/2024,N,N,D,10001,4,06/29/2024,,07/01/2024,,06/23/2021
662,8,39P001,,2,01/01/2020,12/31/2020,07/19/2024,N,N,E,10001,4,07/12/2024,,07/15/2024,,07/30/2021
757,6,29P001,,3,01/01/2020,12/31/2020,03/20/2025,N,N,E,10001,4,03/17/2025,,03/19/2025,,07/12/2021
